han_ji,chu_im,freq,siann,un, tiau ,old_chu_im,sni_siann,sni_un
𠉩,tok8,,t,ok,8,tok8,地,公
毒,tok8,,t,ok,8,tok8,地,公
纛,tok8,,t,ok,8,tok8,地,公
碡,tok8,,t,ok,8,tok8,地,公
獨,tok8,,t,ok,8,tok8,地,公
髑,tok8,,t,ok,8,tok8,地,公
鐲,tok8,,t,ok,8,tok8,地,公
躅,tok8,,t,ok,8,tok8,地,公
黷,tok8,,t,ok,8,tok8,地,公
匵,tok8,,t,ok,8,tok8,地,公
櫝,tok8,,t,ok,8,tok8,地,公
牘,tok8,,t,ok,8,tok8,地,公
瀆,tok8,,t,ok,8,tok8,地,公
犢,tok8,,t,ok,8,tok8,地,公
覿,tok8,,t,ok,8,tok8,地,公
嬻,tok8,,t,ok,8,tok8,地,公
讟,tok8,,t,ok,8,tok8,地,公
鐸,tok8,,t,ok,8,tok8,地,公
度,tok8,,t,ok,8,tok8,地,公
𦉷,tok8,,t,ok,8,tok8,地,公
暴,phok8,,ph,ok,8,phok8,頗,公
曝,phok8,,ph,ok,8,phok8,頗,公
爆,phok8,,ph,ok,8,phok8,頗,公
瀑,phok8,,ph,ok,8,phok8,頗,公
襮,phok8,,ph,ok,8,phok8,頗,公
讀,thok8,,th,ok,8,thok8,他,公
𦢌,thok8,,th,ok,8,thok8,他,公
黷,thok8,,th,ok,8,thok8,他,公
昨,tsok8,,ts,ok,8,tsok8,曾,公
怍,tsok8,,ts,ok,8,tsok8,曾,公
酢,tsok8,,ts,ok,8,tsok8,曾,公
柞,tsok8,,ts,ok,8,tsok8,曾,公
濯,tsok8,,ts,ok,8,tsok8,曾,公
濁,tsok8,,ts,ok,8,tsok8,曾,公
擢,tsok8,,ts,ok,8,tsok8,曾,公
族,tsok8,,ts,ok,8,tsok8,曾,公
瘯,tsok8,,ts,ok,8,tsok8,曾,公
鷟,tsok8,,ts,ok,8,tsok8,曾,公
木,bok8,,b,ok,8,bok8,門,公
沐,bok8,,b,ok,8,bok8,門,公
霂,bok8,,b,ok,8,bok8,門,公
目,bok8,,b,ok,8,bok8,門,公
苜,bok8,,b,ok,8,bok8,門,公
睦,bok8,,b,ok,8,bok8,門,公
穆,bok8,,b,ok,8,bok8,門,公
繆,bok8,,b,ok,8,bok8,門,公
牧,bok8,,b,ok,8,bok8,門,公
莫,bok8,,b,ok,8,bok8,門,公
寞,bok8,,b,ok,8,bok8,門,公
瘼,bok8,,b,ok,8,bok8,門,公
鏌,bok8,,b,ok,8,bok8,門,公
漠,bok8,,b,ok,8,bok8,門,公
暯,bok8,,b,ok,8,bok8,門,公
𠡞,bok8,,b,ok,8,bok8,門,公
䜼,bok8,,b,ok,8,bok8,門,公
偔,gok8,,g,ok,8,gok8,語,公
愕,gok8,,g,ok,8,gok8,語,公
咢,gok8,,g,ok,8,gok8,語,公
萼,gok8,,g,ok,8,gok8,語,公
蕚,gok8,,g,ok,8,gok8,語,公
諤,gok8,,g,ok,8,gok8,語,公
崿,gok8,,g,ok,8,gok8,語,公
㟧,gok8,,g,ok,8,gok8,語,公
𡼑,gok8,,g,ok,8,gok8,語,公
𥔲,gok8,,g,ok,8,gok8,語,公
鄂,gok8,,g,ok,8,gok8,語,公
鶚,gok8,,g,ok,8,gok8,語,公
㓵,gok8,,g,ok,8,gok8,語,公
鵠,gok8,,g,ok,8,gok8,語,公
噩,gok8,,g,ok,8,gok8,語,公
𡾙,gok8,,g,ok,8,gok8,語,公
鰐,gok8,,g,ok,8,gok8,語,公
鑿,tshok8,,tsh,ok,8,tshok8,出,公
伏,hok8,,h,ok,8,hok8,喜,公
茯,hok8,,h,ok,8,hok8,喜,公
袱,hok8,,h,ok,8,hok8,喜,公
㠅,hok8,,h,ok,8,hok8,喜,公
澓,hok8,,h,ok,8,hok8,喜,公
復,hok8,,h,ok,8,hok8,喜,公
緮,hok8,,h,ok,8,hok8,喜,公
鶴,hok8,,h,ok,8,hok8,喜,公
寉,hok8,,h,ok,8,hok8,喜,公
虙,hok8,,h,ok,8,hok8,喜,公
服,hok8,,h,ok,8,hok8,喜,公
乖,kuai1,,k,uai,1,kuai1,求,乖
𠂯,kuai1,,k,uai,1,kuai1,求,乖
䲅,kuai1,,k,uai,1,kuai1,求,乖
㔞,khuai1,,kh,uai,1,khuai1,去,乖
𢶀,tsuai1,,ts,uai,1,tsuai1,曾,乖
歪,quai1,,q,uai,1,uai1,英,乖
竵,huai1,,h,uai,1,huai1,喜,乖
拐,kuai2,,k,uai,2,kuai2,求,乖
柺,kuai2,,k,uai,2,kuai2,求,乖
夬,kuai2,,k,uai,2,kuai2,求,乖
蒯,kuai2,,k,uai,2,kuai2,求,乖
扒,puai3,,p,uai,3,puai3,邊,乖
怪,kuai3,,k,uai,3,kuai3,求,乖
恠,kuai3,0.01,k,uai,3,kuai3,求,乖
圣,kuai3,,k,uai,3,kuai3,求,乖
快,khuai3,,kh,uai,3,khuai3,去,乖
駃,khuai3,,kh,uai,3,khuai3,去,乖
噲,khuai3,,kh,uai,3,khuai3,去,乖
塊,khuai3,,kh,uai,3,khuai3,去,乖
䵳,quai3,,q,uai,3,uai3,英,乖
䶐,quai3,,q,uai,3,uai3,英,乖
𣸎,huai3,,h,uai,3,huai3,喜,乖
𣟉,huai3,,h,uai,3,huai3,喜,乖
詭,guai5,,g,uai,5,guai5,語,乖
褱,huai5,,h,uai,5,huai5,喜,乖
懷,huai5,,h,uai,5,huai5,喜,乖
懐,huai5,0.01,h,uai,5,huai5,喜,乖
淮,huai5,,h,uai,5,huai5,喜,乖
槐,huai5,,h,uai,5,huai5,喜,乖
顡,guai7,,g,uai,7,guai7,語,乖
壞,huai7,,h,uai,7,huai7,喜,乖
冰,ping1,,p,ing,1,peng1,邊,經
氷,ping1,,p,ing,1,peng1,邊,經
仌,ping1,,p,ing,1,peng1,邊,經
伻,ping1,,p,ing,1,peng1,邊,經
兵,ping1,,p,ing,1,peng1,邊,經
𠉔,ping1,0.01,p,ing,1,peng1,邊,經
𠈯,ping1,0.01,p,ing,1,peng1,邊,經
崩,ping1,,p,ing,1,peng1,邊,經
帡,ping1,,p,ing,1,peng1,邊,經
絣,ping1,,p,ing,1,peng1,邊,經
栟,ping1,,p,ing,1,peng1,邊,經
傍,ping1,,p,ing,1,peng1,邊,經
祊,ping1,,p,ing,1,peng1,邊,經
經,king1,,k,ing,1,keng1,求,經
京,king1,,k,ing,1,keng1,求,經
庚,king1,,k,ing,1,keng1,求,經
𢈴,king1,,k,ing,1,keng1,求,經
賡,king1,,k,ing,1,keng1,求,經
鶊,king1,,k,ing,1,keng1,求,經
矜,king1,,k,ing,1,keng1,求,經
扃,king1,,k,ing,1,keng1,求,經
坰,king1,,k,ing,1,keng1,求,經
駉,king1,,k,ing,1,keng1,求,經
稉,king1,,k,ing,1,keng1,求,經
更,king1,,k,ing,1,keng1,求,經
㪅,king1,0.01,k,ing,1,keng1,求,經
耕,king1,,k,ing,1,keng1,求,經
畊,king1,,k,ing,1,keng1,求,經
涇,king1,,k,ing,1,keng1,求,經
莖,king1,,k,ing,1,keng1,求,經
硜,king1,,k,ing,1,keng1,求,經
荆,king1,,k,ing,1,keng1,求,經
肱,king1,,k,ing,1,keng1,求,經
羹,king1,,k,ing,1,keng1,求,經
驚,king1,,k,ing,1,keng1,求,經
兢,king1,,k,ing,1,keng1,求,經
傾,khing1,,kh,ing,1,kheng1,去,經
卿,khing1,,kh,ing,1,kheng1,去,經
輕,khing1,,kh,ing,1,kheng1,去,經
坑,khing1,,kh,ing,1,kheng1,去,經
阬,khing1,,kh,ing,1,kheng1,去,經
砊,khing1,,kh,ing,1,kheng1,去,經
丁,ting1,,t,ing,1,teng1,地,經
㣔,ting1,0.01,t,ing,1,teng1,地,經
仃,ting1,,t,ing,1,teng1,地,經
叮,ting1,,t,ing,1,teng1,地,經
疔,ting1,,t,ing,1,teng1,地,經
登,ting1,,t,ing,1,teng1,地,經
豋,ting1,0.01,t,ing,1,teng1,地,經
釘,ting1,,t,ing,1,teng1,地,經
燈,ting1,,t,ing,1,teng1,地,經
灯,ting1,0.01,t,ing,1,teng1,地,經
𦉬,ting1,,t,ing,1,teng1,地,經
簦,ting1,,t,ing,1,teng1,地,經
烹,phing1,,ph,ing,1,pheng1,頗,經
亨,phing1,0.01,ph,ing,1,pheng1,頗,經
俜,phing1,,ph,ing,1,pheng1,頗,經
𠏬,phing1,,ph,ing,1,pheng1,頗,經
娉,phing1,,ph,ing,1,pheng1,頗,經
甹,phing1,,ph,ing,1,pheng1,頗,經
胓,phing1,,ph,ing,1,pheng1,頗,經
砰,phing1,,ph,ing,1,pheng1,頗,經
磞,phing1,,ph,ing,1,pheng1,頗,經
漰,phing1,,ph,ing,1,pheng1,頗,經
汀,thing1,,th,ing,1,theng1,他,經
廳,thing1,,th,ing,1,theng1,他,經
牚,thing1,,th,ing,1,theng1,他,經
橕,thing1,,th,ing,1,theng1,他,經
撐,thing1,,th,ing,1,theng1,他,經
𢴤,thing1,0.01,th,ing,1,theng1,他,經
瞠,thing1,,th,ing,1,theng1,他,經
聽,thing1,,th,ing,1,theng1,他,經
鐺,thing1,,th,ing,1,theng1,他,經
曾,tsing1,,ts,ing,1,tseng1,曾,經
僧,tsing1,,ts,ing,1,tseng1,曾,經
增,tsing1,,ts,ing,1,tseng1,曾,經
憎,tsing1,,ts,ing,1,tseng1,曾,經
繒,tsing1,,ts,ing,1,tseng1,曾,經
矰,tsing1,,ts,ing,1,tseng1,曾,經
罾,tsing1,,ts,ing,1,tseng1,曾,經
正,tsing1,,ts,ing,1,tseng1,曾,經
佂,tsing1,,ts,ing,1,tseng1,曾,經
征,tsing1,,ts,ing,1,tseng1,曾,經
眐,tsing1,,ts,ing,1,tseng1,曾,經
𨒌,tsing1,,ts,ing,1,tseng1,曾,經
鉦,tsing1,,ts,ing,1,tseng1,曾,經
貞,tsing1,,ts,ing,1,tseng1,曾,經
偵,tsing1,,ts,ing,1,tseng1,曾,經
楨,tsing1,,ts,ing,1,tseng1,曾,經
禎,tsing1,,ts,ing,1,tseng1,曾,經
爭,tsing1,,ts,ing,1,tseng1,曾,經
崢,tsing1,,ts,ing,1,tseng1,曾,經
箏,tsing1,,ts,ing,1,tseng1,曾,經
睛,tsing1,,ts,ing,1,tseng1,曾,經
蜻,tsing1,,ts,ing,1,tseng1,曾,經
菁,tsing1,,ts,ing,1,tseng1,曾,經
精,tsing1,,ts,ing,1,tseng1,曾,經
鶄,tsing1,,ts,ing,1,tseng1,曾,經
㧿,tsing1,,ts,ing,1,tseng1,曾,經
晶,tsing1,,ts,ing,1,tseng1,曾,經
旌,tsing1,,ts,ing,1,tseng1,曾,經
生,sing1,,s,ing,1,seng1,時,經
牲,sing1,,s,ing,1,seng1,時,經
笙,sing1,,s,ing,1,seng1,時,經
胜,sing1,,s,ing,1,seng1,時,經
泩,sing1,,s,ing,1,seng1,時,經
鼪,sing1,,s,ing,1,seng1,時,經
甥,sing1,,s,ing,1,seng1,時,經
升,sing1,,s,ing,1,seng1,時,經
昇,sing1,,s,ing,1,seng1,時,經
陞,sing1,,s,ing,1,seng1,時,經
星,sing1,,s,ing,1,seng1,時,經
湦,sing1,,s,ing,1,seng1,時,經
猩,sing1,,s,ing,1,seng1,時,經
惺,sing1,,s,ing,1,seng1,時,經
醒,sing1,,s,ing,1,seng1,時,經
腥,sing1,,s,ing,1,seng1,時,經
鯹,sing1,,s,ing,1,seng1,時,經
曐,sing1,,s,ing,1,seng1,時,經
聲,sing1,,s,ing,1,seng1,時,經
㮱,sing1,,s,ing,1,seng1,時,經
英,qing1,,q,ing,1,eng1,英,經
偀,qing1,,q,ing,1,eng1,英,經
媖,qing1,,q,ing,1,eng1,英,經
瑛,qing1,,q,ing,1,eng1,英,經
楧,qing1,,q,ing,1,eng1,英,經
櫻,qing1,,q,ing,1,eng1,英,經
嚶,qing1,,q,ing,1,eng1,英,經
瓔,qing1,,q,ing,1,eng1,英,經
孾,qing1,,q,ing,1,eng1,英,經
嬰,qing1,,q,ing,1,eng1,英,經
攖,qing1,,q,ing,1,eng1,英,經
癭,qing1,,q,ing,1,eng1,英,經
罌,qing1,,q,ing,1,eng1,英,經
纓,qing1,,q,ing,1,eng1,英,經
賏,qing1,,q,ing,1,eng1,英,經
鸚,qing1,,q,ing,1,eng1,英,經
鶯,qing1,,q,ing,1,eng1,英,經
鸎,qing1,,q,ing,1,eng1,英,經
鷹,qing1,,q,ing,1,eng1,英,經
薨,qing1,,q,ing,1,eng1,英,經
轟,qing1,,q,ing,1,eng1,英,經
焸,qing1,,q,ing,1,eng1,英,經
應,qing1,,q,ing,1,eng1,英,經
膺,qing1,,q,ing,1,eng1,英,經
蘡,qing1,,q,ing,1,eng1,英,經
癰,qing1,,q,ing,1,eng1,英,經
清,tshing1,,tsh,ing,1,tsheng1,出,經
僜,tshing1,,tsh,ing,1,tsheng1,出,經
稱,tshing1,,tsh,ing,1,tsheng1,出,經
穪,tshing1,0.01,tsh,ing,1,tsheng1,出,經
称,tshing1,0.01,tsh,ing,1,tsheng1,出,經
偁,tshing1,,tsh,ing,1,tsheng1,出,經
青,tshing1,,tsh,ing,1,tsheng1,出,經
圊,tshing1,,tsh,ing,1,tsheng1,出,經
鯖,tshing1,,tsh,ing,1,tsheng1,出,經
檉,tshing1,,tsh,ing,1,tsheng1,出,經
蟶,tshing1,,tsh,ing,1,tsheng1,出,經
頳,tshing1,,tsh,ing,1,tsheng1,出,經
餳,tshing1,,tsh,ing,1,tsheng1,出,經
菁,tshing1,,tsh,ing,1,tsheng1,出,經
亨,hing1,,h,ing,1,heng1,喜,經
兄,hing1,,h,ing,1,heng1,喜,經
馨,hing1,,h,ing,1,heng1,喜,經
胸,hing1,,h,ing,1,heng1,喜,經
冷,ling2,,l,ing,2,leng2,柳,經
𦊓,ling2,,l,ing,2,leng2,柳,經
嶺,ling2,,l,ing,2,leng2,柳,經
領,ling2,,l,ing,2,leng2,柳,經
濘,ling2,,l,ing,2,leng2,柳,經
炳,ping2,,p,ing,2,peng2,邊,經
丙,ping2,,p,ing,2,peng2,邊,經
眪,ping2,,p,ing,2,peng2,邊,經
秉,ping2,,p,ing,2,peng2,邊,經
併,ping2,,p,ing,2,peng2,邊,經
屏,ping2,0.01,p,ing,2,peng2,邊,經
摒,ping2,,p,ing,2,peng2,邊,經
庰,ping2,,p,ing,2,peng2,邊,經
偋,ping2,,p,ing,2,peng2,邊,經
𠌸,ping2,,p,ing,2,peng2,邊,經
屛,ping2,,p,ing,2,peng2,邊,經
迸,ping2,,p,ing,2,peng2,邊,經
𡾛,ping2,,p,ing,2,peng2,邊,經
餅,ping2,,p,ing,2,peng2,邊,經
鞞,ping2,,p,ing,2,peng2,邊,經
景,king2,,k,ing,2,keng2,求,經
憬,king2,,k,ing,2,keng2,求,經
璟,king2,,k,ing,2,keng2,求,經
儆,king2,,k,ing,2,keng2,求,經
憼,king2,,k,ing,2,keng2,求,經
警,king2,,k,ing,2,keng2,求,經
竟,king2,,k,ing,2,keng2,求,經
境,king2,,k,ing,2,keng2,求,經
耿,king2,,k,ing,2,keng2,求,經
褧,king2,,k,ing,2,keng2,求,經
絅,king2,,k,ing,2,keng2,求,經
迥,king2,,k,ing,2,keng2,求,經
炯,king2,,k,ing,2,keng2,求,經
烱,king2,,k,ing,2,keng2,求,經
泂,king2,,k,ing,2,keng2,求,經
夐,king2,,k,ing,2,keng2,求,經
熲,king2,,k,ing,2,keng2,求,經
哽,king2,,k,ing,2,keng2,求,經
鯁,king2,,k,ing,2,keng2,求,經
骾,king2,,k,ing,2,keng2,求,經
剄,king2,,k,ing,2,keng2,求,經
拱,king2,,k,ing,2,keng2,求,經
栱,king2,,k,ing,2,keng2,求,經
梘,king2,,k,ing,2,keng2,求,經
頃,khing2,,kh,ing,2,kheng2,去,經
傾,khing2,,kh,ing,2,kheng2,去,經
肯,khing2,,kh,ing,2,kheng2,去,經
肎,khing2,,kh,ing,2,kheng2,去,經
檾,khing2,,kh,ing,2,kheng2,去,經
䔛,khing2,,kh,ing,2,kheng2,去,經
頂,ting2,,t,ing,2,teng2,地,經
嵿,ting2,,t,ing,2,teng2,地,經
町,ting2,,t,ing,2,teng2,地,經
酊,ting2,,t,ing,2,teng2,地,經
鼎,ting2,,t,ing,2,teng2,地,經
𪔂,ting2,0.01,t,ing,2,teng2,地,經
等,ting2,,t,ing,2,teng2,地,經
戥,ting2,,t,ing,2,teng2,地,經
㑟,phing2,,ph,ing,2,pheng2,頗,經
剻,phing2,,ph,ing,2,pheng2,頗,經
逞,thing2,,th,ing,2,theng2,他,經
郢,thing2,,th,ing,2,theng2,他,經
侱,thing2,,th,ing,2,theng2,他,經
徎,thing2,,th,ing,2,theng2,他,經
鞓,thing2,,th,ing,2,theng2,他,經
𠏫,thing2,,th,ing,2,theng2,他,經
𡈼,thing2,,th,ing,2,theng2,他,經
侹,thing2,,th,ing,2,theng2,他,經
梃,thing2,,th,ing,2,theng2,他,經
挺,thing2,,th,ing,2,theng2,他,經
艇,thing2,,th,ing,2,theng2,他,經
頲,thing2,,th,ing,2,theng2,他,經
井,tsing2,,ts,ing,2,tseng2,曾,經
整,tsing2,,ts,ing,2,tseng2,曾,經
愸,tsing2,0.01,ts,ing,2,tseng2,曾,經
𤿆,tsing2,,ts,ing,2,tseng2,曾,經
晸,tsing2,,ts,ing,2,tseng2,曾,經
省,sing2,,s,ing,2,seng2,時,經
偗,sing2,,s,ing,2,seng2,時,經
㾪,sing2,,s,ing,2,seng2,時,經
眚,sing2,,s,ing,2,seng2,時,經
醒,sing2,,s,ing,2,seng2,時,經
永,qing2,,q,ing,2,eng2,英,經
𬽃,qing2,0.01,q,ing,2,eng2,英,經
𣱵,qing2,0.01,q,ing,2,eng2,英,經
栐,qing2,,q,ing,2,eng2,英,經
穎,qing2,,q,ing,2,eng2,英,經
頴,qing2,0.01,q,ing,2,eng2,英,經
㯋,qing2,,q,ing,2,eng2,英,經
潁,qing2,,q,ing,2,eng2,英,經
巊,qing2,,q,ing,2,eng2,英,經
影,qing2,,q,ing,2,eng2,英,經
景,qing2,,q,ing,2,eng2,英,經
猛,bing2,,b,ing,2,beng2,門,經
艋,bing2,,b,ing,2,beng2,門,經
蜢,bing2,,b,ing,2,beng2,門,經
酩,bing2,,b,ing,2,beng2,門,經
茗,bing2,,b,ing,2,beng2,門,經
佲,bing2,,b,ing,2,beng2,門,經
𠋶,bing2,,b,ing,2,beng2,門,經
皿,bing2,,b,ing,2,beng2,門,經
矨,ging2,,g,ing,2,geng2,語,經
請,tshing2,,tsh,ing,2,tsheng2,出,經
悻,hing2,,h,ing,2,heng2,喜,經
緈,hing2,,h,ing,2,heng2,喜,經
幷,ping3,,p,ing,3,peng3,邊,經
并,ping3,,p,ing,3,peng3,邊,經
併,ping3,,p,ing,3,peng3,邊,經
倂,ping3,,p,ing,3,peng3,邊,經
恲,ping3,,p,ing,3,peng3,邊,經
柄,ping3,,p,ing,3,peng3,邊,經
𥦜,ping3,,p,ing,3,peng3,邊,經
徑,king3,,k,ing,3,keng3,求,經
俓,king3,,k,ing,3,keng3,求,經
逕,king3,,k,ing,3,keng3,求,經
桱,king3,,k,ing,3,keng3,求,經
亙,king3,,k,ing,3,keng3,求,經
更,king3,,k,ing,3,keng3,求,經
敬,king3,,k,ing,3,keng3,求,經
曔,king3,,k,ing,3,keng3,求,經
鏡,king3,,k,ing,3,keng3,求,經
慶,khing3,,kh,ing,3,kheng3,去,經
声,khing3,0.01,kh,ing,3,kheng3,去,經
磬,khing3,,kh,ing,3,kheng3,去,經
罄,khing3,,kh,ing,3,kheng3,去,經
𥥻,khing3,0.01,kh,ing,3,kheng3,去,經
訂,ting3,,t,ing,3,teng3,地,經
釘,ting3,,t,ing,3,teng3,地,經
鐙,ting3,,t,ing,3,teng3,地,經
嶝,ting3,,t,ing,3,teng3,地,經
磴,ting3,,t,ing,3,teng3,地,經
聘,phing3,,ph,ing,3,pheng3,頗,經
騁,phing3,,ph,ing,3,pheng3,頗,經
拼,phing3,,ph,ing,3,pheng3,頗,經
聽,thing3,,th,ing,3,theng3,他,經
㒉,thing3,,th,ing,3,theng3,他,經
撑,thing3,0.01,th,ing,3,theng3,他,經
撐,thing3,,th,ing,3,theng3,他,經
濎,thing3,,th,ing,3,theng3,他,經
𤃶,thing3,,th,ing,3,theng3,他,經
正,tsing3,,ts,ing,3,tseng3,曾,經
政,tsing3,,ts,ing,3,tseng3,曾,經
姓,sing3,,s,ing,3,seng3,時,經
性,sing3,,s,ing,3,seng3,時,經
貹,sing3,,s,ing,3,seng3,時,經
聖,sing3,,s,ing,3,seng3,時,經
應,qing3,,q,ing,3,eng3,英,經
譍,qing3,,q,ing,3,eng3,英,經
𤹥,qing3,,q,ing,3,eng3,英,經
倀,tshing3,,tsh,ing,3,tsheng3,出,經
掅,tshing3,,tsh,ing,3,tsheng3,出,經
秤,tshing3,,tsh,ing,3,tsheng3,出,經
稱,tshing3,,tsh,ing,3,tsheng3,出,經
襯,tshing3,,tsh,ing,3,tsheng3,出,經
䞋,tshing3,,tsh,ing,3,tsheng3,出,經
擤,tshing3,,tsh,ing,3,tsheng3,出,經
𢔤,tshing3,,tsh,ing,3,tsheng3,出,經
𧶸,tshing3,,tsh,ing,3,tsheng3,出,經
凊,tshing3,,tsh,ing,3,tsheng3,出,經
倩,tshing3,,tsh,ing,3,tsheng3,出,經
啈,hing3,,h,ing,3,heng3,喜,經
興,hing3,,h,ing,3,heng3,喜,經
嬹,hing3,,h,ing,3,heng3,喜,經
臖,hing3,,h,ing,3,heng3,喜,經
䛭,hing3,,h,ing,3,heng3,喜,經
栗,lik4,,l,ik,4,lek4,柳,經
㮚,lik4,0.01,l,ik,4,lek4,柳,經
傈,lik4,,l,ik,4,lek4,柳,經
𠞉,lik4,,l,ik,4,lek4,柳,經
𠜒,lik4,,l,ik,4,lek4,柳,經
慄,lik4,,l,ik,4,lek4,柳,經
篥,lik4,,l,ik,4,lek4,柳,經
惄,lik4,,l,ik,4,lek4,柳,經
伯,pik4,,p,ik,4,pek4,邊,經
佰,pik4,,p,ik,4,pek4,邊,經
百,pik4,,p,ik,4,pek4,邊,經
柏,pik4,,p,ik,4,pek4,邊,經
栢,pik4,0.01,p,ik,4,pek4,邊,經
迫,pik4,,p,ik,4,pek4,邊,經
偪,pik4,,p,ik,4,pek4,邊,經
逼,pik4,,p,ik,4,pek4,邊,經
愊,pik4,,p,ik,4,pek4,邊,經
煏,pik4,,p,ik,4,pek4,邊,經
𥻅,pik4,,p,ik,4,pek4,邊,經
檗,pik4,,p,ik,4,pek4,邊,經
擘,pik4,,p,ik,4,pek4,邊,經
壁,pik4,,p,ik,4,pek4,邊,經
格,kik4,,k,ik,4,kek4,求,經
𢓜,kik4,,k,ik,4,kek4,求,經
𦓱,kik4,,k,ik,4,kek4,求,經
亟,kik4,,k,ik,4,kek4,求,經
殛,kik4,,k,ik,4,kek4,求,經
𡹪,kik4,,k,ik,4,kek4,求,經
假,kik4,,k,ik,4,kek4,求,經
𠍷,kik4,,k,ik,4,kek4,求,經
棘,kik4,,k,ik,4,kek4,求,經
㦘,kik4,,k,ik,4,kek4,求,經
激,kik4,,k,ik,4,kek4,求,經
氼,kik4,,k,ik,4,kek4,求,經
膈,kik4,,k,ik,4,kek4,求,經
嗝,kik4,,k,ik,4,kek4,求,經
㗆,kik4,,k,ik,4,kek4,求,經
隔,kik4,,k,ik,4,kek4,求,經
鬲,kik4,,k,ik,4,kek4,求,經
翮,kik4,,k,ik,4,kek4,求,經
𥴩,kik4,,k,ik,4,kek4,求,經
槅,kik4,,k,ik,4,kek4,求,經
戟,kik4,,k,ik,4,kek4,求,經
擊,kik4,,k,ik,4,kek4,求,經
狊,kik4,,k,ik,4,kek4,求,經
革,kik4,,k,ik,4,kek4,求,經
克,khik4,,kh,ik,4,khek4,去,經
剋,khik4,,kh,ik,4,khek4,去,經
尅,khik4,0.01,kh,ik,4,khek4,去,經
勀,khik4,0.01,kh,ik,4,khek4,去,經
𠊬,khik4,,kh,ik,4,khek4,去,經
客,khik4,,kh,ik,4,khek4,去,經
刻,khik4,,kh,ik,4,khek4,去,經
綌,khik4,,kh,ik,4,khek4,去,經
虢,khik4,,kh,ik,4,khek4,去,經
闃,khik4,,kh,ik,4,khek4,去,經
𨶑,khik4,0.01,kh,ik,4,khek4,去,經
喫,khik4,,kh,ik,4,khek4,去,經
𠶸,khik4,,kh,ik,4,khek4,去,經
碦,khik4,,kh,ik,4,khek4,去,經
𨻶,khik4,0.01,kh,ik,4,khek4,去,經
隙,khik4,,kh,ik,4,khek4,去,經
德,tik4,,t,ik,4,tek4,地,經
㥁,tik4,0.01,t,ik,4,tek4,地,經
悳,tik4,0.01,t,ik,4,tek4,地,經
得,tik4,,t,ik,4,tek4,地,經
㝶,tik4,0.01,t,ik,4,tek4,地,經
淂,tik4,,t,ik,4,tek4,地,經
㒀,tik4,,t,ik,4,tek4,地,經
滴,tik4,,t,ik,4,tek4,地,經
嫡,tik4,,t,ik,4,tek4,地,經
適,tik4,,t,ik,4,tek4,地,經
鏑,tik4,,t,ik,4,tek4,地,經
蹢,tik4,,t,ik,4,tek4,地,經
謫,tik4,,t,ik,4,tek4,地,經
摘,tik4,,t,ik,4,tek4,地,經
讁,tik4,,t,ik,4,tek4,地,經
啇,tik4,,t,ik,4,tek4,地,經
的,tik4,,t,ik,4,tek4,地,經
菂,tik4,,t,ik,4,tek4,地,經
扚,tik4,,t,ik,4,tek4,地,經
𦉹,tik4,,t,ik,4,tek4,地,經
罘,tik4,,t,ik,4,tek4,地,經
笮,tik4,,t,ik,4,tek4,地,經
弔,tik4,,t,ik,4,tek4,地,經
珀,phik4,,ph,ik,4,phek4,頗,經
拍,phik4,,ph,ik,4,phek4,頗,經
岶,phik4,,ph,ik,4,phek4,頗,經
碧,phik4,,ph,ik,4,phek4,頗,經
魄,phik4,,ph,ik,4,phek4,頗,經
辟,phik4,,ph,ik,4,phek4,頗,經
𠊕,phik4,0.01,ph,ik,4,phek4,頗,經
僻,phik4,,ph,ik,4,phek4,頗,經
璧,phik4,,ph,ik,4,phek4,頗,經
壁,phik4,,ph,ik,4,phek4,頗,經
擗,phik4,,ph,ik,4,phek4,頗,經
憵,phik4,,ph,ik,4,phek4,頗,經
劈,phik4,,ph,ik,4,phek4,頗,經
䌟,phik4,,ph,ik,4,phek4,頗,經
霹,phik4,,ph,ik,4,phek4,頗,經
䑀,phik4,,ph,ik,4,phek4,頗,經
癖,phik4,,ph,ik,4,phek4,頗,經
澼,phik4,,ph,ik,4,phek4,頗,經
躃,phik4,,ph,ik,4,phek4,頗,經
惕,thik4,,th,ik,4,thek4,他,經
侙,thik4,,th,ik,4,thek4,他,經
𠈸,thik4,,th,ik,4,thek4,他,經
俶,thik4,0.01,th,ik,4,thek4,他,經
倜,thik4,,th,ik,4,thek4,他,經
斥,thik4,,th,ik,4,thek4,他,經
拆,thik4,,th,ik,4,thek4,他,經
剔,thik4,,th,ik,4,thek4,他,經
掦,thik4,,th,ik,4,thek4,他,經
踢,thik4,,th,ik,4,thek4,他,經
逷,thik4,0.01,th,ik,4,thek4,他,經
逖,thik4,,th,ik,4,thek4,他,經
𠜓,thik4,,th,ik,4,thek4,他,經
忒,thik4,,th,ik,4,thek4,他,經
忑,thik4,,th,ik,4,thek4,他,經
慝,thik4,,th,ik,4,thek4,他,經
叱,thik4,,th,ik,4,thek4,他,經
陟,thik4,,th,ik,4,thek4,他,經
䊞,thik4,,th,ik,4,thek4,他,經
裼,thik4,,th,ik,4,thek4,他,經
勣,tsik4,,ts,ik,4,tsek4,曾,經
績,tsik4,,ts,ik,4,tsek4,曾,經
積,tsik4,,ts,ik,4,tsek4,曾,經
